CD_MUN;NM_MUN; V06001 ; V06002 ; V06003 ; V06004 ; V06005 
3519006;Herculândia; 3.303 ; 9.100 ; 2 ; 2.366 ; 5.711.342 
5002803;Caracol; 1.717 ; 5.024 ; 2 ; 2.365 ; 10.194.977 
3135001;Jaguaraçu; 1.118 ; 3.085 ; 2 ; 2.365 ; 13.233.255 
3519600;Ibitinga; 22.203 ; 59.867 ; 2 ; 2.365 ; 6.958.459 
4301206;Arroio do Tigre; 4.451 ; 12.051 ; 2 ; 2.364 ; 10.176.136 
3110004;Caeté; 13.577 ; 38.618 ; 2 ; 2.363 ; 6.647.462 
4120408;Presidente Castelo Branco; 1.554 ; 4.325 ; 2 ; 2.363 ; 3.539.780 
4315503;Restinga Sêca; 5.902 ; 14.882 ; 2 ; 2.363 ; 8.128.852 
3116605;Cláudio; 10.785 ; 30.007 ; 2 ; 2.363 ; 7.800.558 
3532900;Nova Europa; 3.373 ; 9.299 ; 2 ; 2.362 ; 3.939.755 
5200159;Adelândia; 914 ; 2.278 ; 2 ; 2.362 ; 20.007.532 
3505609;Barrinha; 11.196 ; 32.086 ; 2 ; 2.362 ; 3.793.348 
3147303;Paraisópolis; 7.878 ; 20.395 ; 2 ; 2.361 ; 6.771.515 
5215207;Novo Brasil; 1.523 ; 3.527 ; 1 ; 2.361 ; 5.782.772 
5219001;Sanclerlândia; 3.129 ; 7.870 ; 1 ; 2.360 ; 5.746.404 
3140159;Mário Campos; 5.434 ; 15.886 ; 2 ; 2.360 ; 8.424.021 
5211008;Itapirapuã; 3.136 ; 7.979 ; 2 ; 2.359 ; 12.986.758 
3110905;Campanha; 5.702 ; 15.802 ; 2 ; 2.359 ; 14.065.366 
3203346;Marechal Floriano; 6.607 ; 17.608 ; 2 ; 2.359 ; 12.961.017 
4123402;Santa Fé; 4.254 ; 11.340 ; 2 ; 2.359 ; 4.241.056 
3514007;Dobrada; 3.076 ; 8.758 ; 2 ; 2.358 ; 6.969.640 
3522000;Itaju; 1.305 ; 3.614 ; 2 ; 2.357 ; 4.176.117 
4103404;Cafeara; 1.006 ; 2.623 ; 2 ; 2.356 ; 10.228.218 
3526605;Lavrinhas; 2.388 ; 7.130 ; 2 ; 2.355 ; 7.858.477 
5002159;Bodoquena; 3.045 ; 8.520 ; 2 ; 2.355 ; 6.700.634 
3532207;Narandiba; 2.060 ; 5.702 ; 2 ; 2.355 ; 6.464.341 
4125357;São Jorge do Patrocínio; 2.513 ; 6.493 ; 1 ; 2.355 ; 4.723.436 
3109600;Cachoeira da Prata; 1.377 ; 3.692 ; 2 ; 2.353 ; 19.436.380 
3517703;Guará; 6.681 ; 18.561 ; 2 ; 2.353 ; 6.858.471 
4315149;Presidente Lucena; 1.112 ; 3.077 ; 1 ; 2.353 ; 11.757.250 
4117453;Ouro Verde do Oeste; 2.467 ; 6.740 ; 2 ; 2.352 ; 6.511.133 
3535606;Paraibuna; 6.622 ; 17.602 ; 2 ; 2.352 ; 6.573.053 
4127601;Tijucas do Sul; 6.400 ; 17.576 ; 2 ; 2.352 ; 7.654.965 
3555901;Uru; 538 ; 1.384 ; 2 ; 2.351 ; 5.289.595 
3548054;Santo Antônio do Aracanguá; 3.135 ; 8.360 ; 2 ; 2.351 ; 4.434.677 
4104709;Carlópolis; 6.181 ; 16.814 ; 2 ; 2.350 ; 8.975.418 
3546108;Santa Clara d'Oeste; 946 ; 2.588 ; 2 ; 2.350 ; 5.655.497 
4318614;São José do Sul; 921 ; 2.356 ; 1 ; 2.350 ; 4.504.603 
3537800;Piedade; 19.053 ; 52.812 ; 2 ; 2.350 ; 6.220.230 
3169604;Tupaciguara; 9.768 ; 25.231 ; 2 ; 2.349 ; 8.722.467 
3112604;Capinópolis; 5.573 ; 14.610 ; 2 ; 2.348 ; 9.529.302 
4101705;Araruna; 5.457 ; 14.463 ; 1 ; 2.348 ; 19.959.061 
3119906;Córrego do Bom Jesus; 1.689 ; 4.269 ; 2 ; 2.348 ; 7.785.980 
1500602;Altamira; 41.152 ; 125.671 ; 2 ; 2.348 ; 14.631.806 
3535408;Panorama; 5.489 ; 14.938 ; 2 ; 2.348 ; 5.873.195 
3526506;Lavínia; 1.829 ; 4.769 ; 2 ; 2.347 ; 4.447.123 
3555307;Turmalina; 711 ; 1.665 ; 1 ; 2.346 ; 4.959.670 
3138302;Leandro Ferreira; 1.210 ; 3.173 ; 2 ; 2.346 ; 14.300.756 
5004908;Jaraguari; 2.717 ; 7.106 ; 2 ; 2.344 ; 7.288.410 
5101001;Araguaiana; 1.450 ; 3.777 ; 2 ; 2.343 ; 8.845.452 
4202438;Bocaina do Sul; 1.324 ; 3.512 ; 2 ; 2.343 ; 6.893.703 
4309753;Ibarama; 1.414 ; 3.722 ; 1 ; 2.343 ; 7.596.827 
4315305;Quaraí; 8.678 ; 23.356 ; 2 ; 2.342 ; 14.498.411 
3517901;Guaraci; 3.915 ; 10.313 ; 2 ; 2.341 ; 7.546.963 
5211206;Itapuranga; 10.512 ; 25.929 ; 1 ; 2.341 ; 8.600.123 
4101200;Antonina; 6.522 ; 18.026 ; 2 ; 2.341 ; 6.323.726 
3519907;Iepê; 2.901 ; 7.583 ; 2 ; 2.341 ; 5.119.547 
3103900;Araújos; 3.354 ; 9.170 ; 2 ; 2.340 ; 7.621.031 
1101500;Seringueiras; 3.946 ; 11.145 ; 2 ; 2.339 ; 11.733.188 
5201306;Anicuns; 7.156 ; 18.454 ; 1 ; 2.339 ; 7.471.013 
4117503;Paiçandu; 16.546 ; 45.915 ; 2 ; 2.339 ; 8.992.544 
3111200;Campo Belo; 19.817 ; 51.989 ; 2 ; 2.339 ; 8.172.867 
5213004;Maurilândia; 3.772 ; 10.203 ; 2 ; 2.339 ; 6.376.634 
3100104;Abadia dos Dourados; 2.579 ; 6.271 ; 1 ; 2.339 ; 17.286.234 
4308433;Forquetinha; 955 ; 2.393 ; 1 ; 2.339 ; 16.078.539 
3543204;Ribeirão do Sul; 1.736 ; 4.677 ; 2 ; 2.339 ; 12.803.044 
4210209;Major Gercino; 1.201 ; 3.207 ; 2 ; 2.338 ; 5.719.542 
3104304;Areado; 5.102 ; 13.797 ; 2 ; 2.338 ; 6.956.595 
5106372;Pedra Preta; 6.650 ; 17.935 ; 2 ; 2.338 ; 7.339.498 
3123205;Dores do Indaiá; 5.247 ; 12.530 ; 1 ; 2.338 ; 9.222.434 
3114808;Carvalhos; 1.685 ; 4.387 ; 2 ; 2.337 ; 639.983.983 
3165008;São Tiago; 4.128 ; 11.169 ; 2 ; 2.337 ; 13.953.010 
1100072;Corumbiara; 2.835 ; 7.487 ; 2 ; 2.337 ; 3.922.755 
3171204;Vespasiano; 45.983 ; 128.985 ; 2 ; 2.337 ; 10.305.772 
3204559;Santa Maria de Jetibá; 14.711 ; 41.618 ; 2 ; 2.336 ; 27.995.981 
5000807;Anaurilândia; 2.913 ; 7.583 ; 2 ; 2.336 ; 11.796.467 
4112801;Joaquim Távora; 4.369 ; 11.858 ; 2 ; 2.335 ; 9.387.247 
3555505;Ubirajara; 1.832 ; 5.129 ; 2 ; 2.335 ; 16.956.426 
3545407;Salto Grande; 3.351 ; 8.985 ; 2 ; 2.334 ; 6.322.607 
4103156;Bom Jesus do Sul; 1.540 ; 3.980 ; 1 ; 2.334 ; 11.747.907 
1100106;Guajará-Mirim; 11.752 ; 38.723 ; 3 ; 2.334 ; 103.411.953 
3503950;Aspásia; 679 ; 1.839 ; 2 ; 2.334 ; 18.037.290 
4120705;Quatiguá; 3.149 ; 8.070 ; 1 ; 2.334 ; 7.747.091 
3513306;Cruzália; 822 ; 2.108 ; 1 ; 2.333 ; 4.022.559 
2402006;Caicó; 22.060 ; 60.591 ; 2 ; 2.333 ; 10.546.667 
2905701;Camaçari; 109.940 ; 299.860 ; 2 ; 2.332 ; 465.644.168 
4312252;Minas do Leão; 2.808 ; 7.496 ; 2 ; 2.332 ; 5.642.833 
3500303;Aguaí; 11.480 ; 32.008 ; 2 ; 2.331 ; 6.262.034 
4107157;Diamante D'Oeste; 1.681 ; 4.518 ; 2 ; 2.331 ; 7.277.061 
4123709;Santa Isabel do Ivaí; 3.469 ; 8.906 ; 2 ; 2.330 ; 8.514.401 
5200902;Amorinópolis; 1.255 ; 2.998 ; 2 ; 2.330 ; 9.794.873 
3303609;Paracambi; 16.092 ; 41.116 ; 2 ; 2.329 ; 73.571.969 
5006903;Porto Murtinho; 4.032 ; 12.747 ; 3 ; 2.329 ; 8.659.339 
3136306;João Pinheiro; 17.081 ; 46.373 ; 2 ; 2.329 ; 30.466.968 
3509304;Cajobi; 3.513 ; 9.127 ; 2 ; 2.328 ; 5.484.376 
3124708;Estrela do Indaiá; 1.177 ; 2.753 ; 2 ; 2.328 ; 7.019.631 
3164407;São Sebastião da Bela Vista; 2.229 ; 6.339 ; 2 ; 2.328 ; 10.283.299 
3510104;Cândido Rodrigues; 1.102 ; 2.876 ; 1 ; 2.328 ; 6.845.202 
2925303;Porto Seguro; 60.234 ; 167.420 ; 2 ; 2.327 ; 28.031.870 
3522208;Itapecerica da Serra; 54.546 ; 157.822 ; 2 ; 2.327 ; 7.588.389 
3547007;Santa Maria da Serra; 1.854 ; 5.239 ; 2 ; 2.327 ; 6.780.529 
4302907;Cacequi; 4.268 ; 11.075 ; 2 ; 2.326 ; 9.817.781 
3125200;Fama; 1.003 ; 2.578 ; 2 ; 2.326 ; 10.616.317 
3147600;Passa Quatro; 5.590 ; 15.456 ; 2 ; 2.325 ; 7.004.058 
3515400;Fartura; 6.214 ; 16.570 ; 2 ; 2.325 ; 5.611.215 
4107801;Floraí; 1.933 ; 4.774 ; 1 ; 2.324 ; 4.427.197 
3108206;Bonfinópolis de Minas; 2.094 ; 5.457 ; 2 ; 2.324 ; 8.801.784 
2708907;Satuba; 7.879 ; 24.274 ; 2 ; 2.323 ; 1.070.552.657 
3140803;Matias Barbosa; 5.233 ; 14.030 ; 2 ; 2.323 ; 7.709.625 
5107776;Santa Terezinha; 2.336 ; 7.556 ; 4 ; 2.322 ; 12.042.120 
5108204;Torixoréu; 1.702 ; 4.145 ; 2 ; 2.322 ; 6.906.512 
4127965;Turvo; 5.015 ; 14.225 ; 2 ; 2.322 ; 12.078.463 
5107701;Rosário Oeste; 5.523 ; 15.340 ; 2 ; 2.322 ; 6.817.135 
3552908;Taciba; 2.323 ; 6.257 ; 2 ; 2.322 ; 6.558.388 
3170479;Uruana de Minas; 1.266 ; 3.281 ; 2 ; 2.322 ; 207.024.417 
5107404;São Pedro da Cipa; 1.511 ; 4.169 ; 2 ; 2.322 ; 7.104.552 
4120606;Prudentópolis; 17.679 ; 49.033 ; 2 ; 2.321 ; 8.093.772 
3137809;Lambari; 7.577 ; 20.300 ; 2 ; 2.321 ; 8.009.343 
5106703;Ponte Branca; 834 ; 2.004 ; 2 ; 2.321 ; 5.416.637 
5221403;Trindade; 50.651 ; 141.560 ; 2 ; 2.321 ; 7.403.349 
3546900;Santa Lúcia; 2.463 ; 7.141 ; 2 ; 2.320 ; 2.710.025 
5201702;Aragarças; 6.636 ; 18.193 ; 2 ; 2.320 ; 5.694.733 
1100320;São Miguel do Guaporé; 7.872 ; 21.486 ; 2 ; 2.319 ; 7.707.197 
3550803;São Sebastião da Grama; 3.862 ; 10.399 ; 2 ; 2.318 ; 4.341.545 
3546256;Santa Cruz da Esperança; 764 ; 2.105 ; 2 ; 2.318 ; 5.994.943 
4114302;Mandirituba; 9.731 ; 27.396 ; 2 ; 2.318 ; 8.900.104 
5200308;Alexânia; 9.711 ; 26.893 ; 2 ; 2.318 ; 9.409.263 
3556354;Vargem; 3.658 ; 10.491 ; 2 ; 2.317 ; 3.506.925 
2913606;Ilhéus; 66.579 ; 178.191 ; 2 ; 2.317 ; 34.403.975 
3516507;Gabriel Monteiro; 1.071 ; 2.763 ; 1 ; 2.316 ; 4.514.198 
5107750;Salto do Céu; 1.385 ; 3.670 ; 2 ; 2.315 ; 4.574.515 
3117504;Conceição do Mato Dentro; 7.952 ; 23.120 ; 2 ; 2.315 ; 8.259.487 
4120903;Quedas do Iguaçu; 11.132 ; 30.598 ; 2 ; 2.315 ; 7.261.821 
5219100;Santa Bárbara de Goiás; 2.250 ; 6.144 ; 2 ; 2.314 ; 11.844.134 
5007901;Sidrolândia; 16.548 ; 47.024 ; 2 ; 2.314 ; 9.580.998 
3123601;Elói Mendes; 9.398 ; 26.240 ; 2 ; 2.314 ; 9.555.425 
1100700;Campo Novo de Rondônia; 3.062 ; 8.812 ; 2 ; 2.314 ; 7.850.140 
3504909;Bananal; 3.710 ; 9.942 ; 2 ; 2.313 ; 6.545.649 
4212650;Pescaria Brava; 3.822 ; 10.167 ; 2 ; 2.313 ; 4.017.612 
3301108;Cantagalo; 7.279 ; 19.318 ; 2 ; 2.313 ; 19.485.112 
3547106;Santa Mercedes; 1.142 ; 2.956 ; 2 ; 2.312 ; 9.032.496 
2933307;Vitória da Conquista; 129.081 ; 369.737 ; 2 ; 2.312 ; 63.256.518 
4108106;Flórida; 968 ; 2.651 ; 2 ; 2.311 ; 15.018.548 
3302809;Mendes; 6.911 ; 17.449 ; 2 ; 2.310 ; 7.014.594 
1713205;Miracema do Tocantins; 6.365 ; 18.439 ; 2 ; 2.309 ; 12.360.426 
3130606;Inconfidentes; 2.763 ; 7.301 ; 2 ; 2.309 ; 5.759.450 
3300225;Areal; 4.226 ; 11.808 ; 2 ; 2.308 ; 9.483.463 
3500204;Adolfo; 1.650 ; 4.351 ; 2 ; 2.308 ; 8.205.372 
3512902;Cosmorama; 3.267 ; 8.717 ; 2 ; 2.308 ; 5.830.625 
4216057;São Cristóvão do Sul; 1.475 ; 4.289 ; 2 ; 2.308 ; 5.979.236 
3548104;Santo Antônio do Jardim; 2.146 ; 6.126 ; 2 ; 2.308 ; 7.386.928 
5200209;Água Limpa; 745 ; 1.842 ; 1 ; 2.308 ; 5.755.447 
5203401;Bom Jardim de Goiás; 3.109 ; 7.780 ; 2 ; 2.308 ; 7.198.857 
4219150;Vargem; 1.009 ; 2.627 ; 2 ; 2.307 ; 8.493.431 
4317707;Santo Antônio das Missões; 4.086 ; 10.238 ; 2 ; 2.307 ; 11.361.447 
3500808;Alfredo Marcondes; 1.726 ; 4.432 ; 2 ; 2.307 ; 4.443.216 
3200904;Barra de São Francisco; 16.049 ; 42.212 ; 2 ; 2.307 ; 269.857.198 
4217956;Tigrinhos; 863 ; 2.328 ; 1 ; 2.307 ; 1.832.113 
3530409;Mirassolândia; 1.721 ; 4.664 ; 2 ; 2.306 ; 18.139.653 
4304507;Canguçu; 19.308 ; 49.541 ; 2 ; 2.306 ; 11.301.499 
3516853;Gavião Peixoto; 1.640 ; 4.700 ; 2 ; 2.306 ; 5.244.608 
3108305;Borda da Mata; 6.663 ; 17.359 ; 2 ; 2.305 ; 8.260.161 
3138708;Luminárias; 2.122 ; 5.549 ; 2 ; 2.305 ; 13.528.150 
5201801;Aragoiânia; 4.648 ; 11.846 ; 2 ; 2.305 ; 8.360.571 
3146503;Pains; 3.038 ; 7.974 ; 2 ; 2.304 ; 6.508.302 
3507753;Brejo Alegre; 962 ; 2.530 ; 2 ; 2.304 ; 44.827.241 
4300851;Arambaré; 1.729 ; 4.107 ; 2 ; 2.304 ; 6.051.681 
3513603;Cunha; 8.573 ; 22.062 ; 2 ; 2.303 ; 778.031.690 
3514106;Dois Córregos; 8.846 ; 24.332 ; 2 ; 2.303 ; 4.809.567 
4106209;Contenda; 6.796 ; 19.117 ; 2 ; 2.303 ; 10.361.047 
4320453;Sério; 780 ; 1.941 ; 1 ; 2.302 ; 6.667.892 
3204203;Piúma; 8.500 ; 22.237 ; 2 ; 2.301 ; 6.980.012 
4114906;Marilândia do Sul; 3.138 ; 8.621 ; 2 ; 2.301 ; 7.075.185 
5002001;Batayporã; 3.868 ; 10.684 ; 2 ; 2.300 ; 12.270.545 
5202353;Arenópolis; 1.208 ; 2.946 ; 1 ; 2.300 ; 10.009.801 
3152907;Pratápolis; 3.312 ; 8.373 ; 2 ; 2.300 ; 8.013.816 
4312450;Morro Redondo; 2.505 ; 6.023 ; 1 ; 2.300 ; 4.455.958 
4126603;Siqueira Campos; 8.615 ; 22.720 ; 2 ; 2.299 ; 6.586.518 
3522901;Itapuí; 4.749 ; 13.610 ; 2 ; 2.299 ; 4.541.575 
4310850;Jaboticaba; 1.499 ; 3.769 ; 1 ; 2.298 ; 22.631.877 
5106778;Porto Alegre do Norte; 4.064 ; 11.986 ; 2 ; 2.298 ; 10.817.723 
4303673;Campestre da Serra; 1.284 ; 3.235 ; 1 ; 2.298 ; 4.088.556 
4306502;Dom Feliciano; 5.088 ; 13.026 ; 2 ; 2.298 ; 11.357.197 
1101203;Ministro Andreazza; 2.383 ; 6.466 ; 2 ; 2.298 ; 13.179.171 
3522505;Itapevi; 81.801 ; 231.876 ; 2 ; 2.298 ; 25.447.937 
1718899;Santa Rita do Tocantins; 780 ; 2.210 ; 3 ; 2.298 ; 17.651.141 
1100098;Espigão D'Oeste; 10.446 ; 29.221 ; 2 ; 2.297 ; 5.508.590 
3501004;Altinópolis; 6.076 ; 16.768 ; 2 ; 2.296 ; 5.833.440 
3529203;Martinópolis; 8.845 ; 23.581 ; 2 ; 2.295 ; 5.197.632 
4109708;Ibaiti; 10.744 ; 28.687 ; 2 ; 2.294 ; 5.977.457 
3304102;Porciúncula; 6.421 ; 17.230 ; 2 ; 2.294 ; 9.936.039 
4301636;Balneário Pinhal; 6.098 ; 14.881 ; 2 ; 2.293 ; 5.522.642 
4121307;Rancho Alegre; 1.412 ; 3.512 ; 1 ; 2.293 ; 52.384.588 
4101903;Assaí; 5.145 ; 13.673 ; 2 ; 2.292 ; 10.901.606 
5106208;Nova Brasilândia; 1.540 ; 3.889 ; 2 ; 2.292 ; 5.205.911 
4203709;Canelinha; 4.490 ; 12.816 ; 2 ; 2.291 ; 4.091.921 
4311700;Machadinho; 2.296 ; 5.727 ; 2 ; 2.291 ; 11.386.602 
3516002;Flórida Paulista; 4.313 ; 11.557 ; 2 ; 2.291 ; 5.889.686 
3153905;Raposos; 5.592 ; 16.265 ; 2 ; 2.290 ; 6.587.076 
4111704;Jaboti; 2.046 ; 5.419 ; 1 ; 2.290 ; 7.343.997 
4308656;Garruchos; 1.056 ; 2.684 ; 2 ; 2.289 ; 31.225.862 
3509809;Campos Novos Paulista; 1.806 ; 4.864 ; 2 ; 2.289 ; 10.650.293 
3533205;Nova Independência; 1.471 ; 4.020 ; 2 ; 2.288 ; 3.100.369 
4202131;Bela Vista do Toldo; 2.081 ; 5.854 ; 2 ; 2.287 ; 13.124.288 
5008008;Terenos; 6.448 ; 17.539 ; 2 ; 2.287 ; 6.017.288 
3123502;Douradoquara; 719 ; 1.829 ; 2 ; 2.287 ; 13.012.284 
4125753;São Pedro do Iguaçu; 2.206 ; 5.738 ; 2 ; 2.287 ; 9.172.217 
3518859;Guatapará; 2.533 ; 7.275 ; 2 ; 2.287 ; 6.658.938 
4319406;São Pedro do Sul; 6.419 ; 15.532 ; 2 ; 2.287 ; 6.651.740 
4300604;Alvorada; 68.775 ; 186.616 ; 2 ; 2.287 ; 14.047.518 
3532157;Nantes; 1.027 ; 2.660 ; 2 ; 2.287 ; 7.064.502 
3527900;Lutécia; 1.036 ; 2.661 ; 2 ; 2.287 ; 6.637.363 
3114709;Carvalhópolis; 1.222 ; 3.319 ; 2 ; 2.286 ; 4.258.865 
5218102;Portelândia; 1.246 ; 3.280 ; 2 ; 2.284 ; 6.114.519 
3304300;Rio Bonito; 21.183 ; 56.166 ; 2 ; 2.284 ; 7.282.796 
3541059;Pratânia; 1.750 ; 5.126 ; 2 ; 2.284 ; 12.161.456 
5203906;Buriti Alegre; 4.184 ; 10.433 ; 2 ; 2.284 ; 11.023.556 
3501707;Américo Brasiliense; 11.402 ; 32.901 ; 2 ; 2.283 ; 2.958.058 
3507704;Braúna; 1.965 ; 5.355 ; 2 ; 2.283 ; 10.808.995 
3162203;São João Batista do Glória; 2.805 ; 7.607 ; 2 ; 2.283 ; 9.011.275 
5005806;Nioaque; 4.650 ; 13.198 ; 2 ; 2.283 ; 10.057.160 
3542008;Quintana; 2.519 ; 7.025 ; 2 ; 2.282 ; 3.595.851 
5106000;Nortelândia; 2.130 ; 5.820 ; 2 ; 2.281 ; 5.848.438 
3151206;Pirapora; 19.076 ; 55.163 ; 2 ; 2.281 ; 8.823.334 
2704708;Marechal Deodoro; 19.623 ; 60.268 ; 2 ; 2.280 ; 12.893.365 
4301875;Barra do Quaraí; 1.462 ; 4.231 ; 2 ; 2.280 ; 9.335.723 
3150505;Pimenta; 3.314 ; 8.558 ; 2 ; 2.280 ; 9.807.972 
3300902;Cambuci; 5.798 ; 14.583 ; 2 ; 2.280 ; 273.848.392 
5205455;Cezarina; 3.220 ; 8.086 ; 2 ; 2.280 ; 8.174.913 
3552304;Sud Mennucci; 2.810 ; 7.351 ; 2 ; 2.279 ; 3.011.863 
3130309;Iguatama; 2.706 ; 6.801 ; 2 ; 2.278 ; 7.092.063 
1100338;Nova Mamoré; 8.421 ; 25.238 ; 2 ; 2.278 ; 8.319.418 
4118907;Pérola; 4.537 ; 11.815 ; 2 ; 2.278 ; 6.315.560 
3108008;Bom Sucesso; 6.375 ; 16.984 ; 2 ; 2.277 ; 15.804.127 
4200903;Angelina; 1.993 ; 5.330 ; 2 ; 2.277 ; 5.179.410 
3554300;Teodoro Sampaio; 8.104 ; 22.118 ; 2 ; 2.277 ; 4.454.989 
3124807;Estrela do Sul; 2.661 ; 6.812 ; 2 ; 2.277 ; 8.167.420 
3203353;Marilândia; 4.709 ; 12.386 ; 1 ; 2.277 ; 9.173.069 
4100459;Altamira do Paraná; 1.330 ; 3.586 ; 2 ; 2.277 ; 10.617.647 
3540309;Pontes Gestal; 957 ; 2.387 ; 2 ; 2.276 ; 6.406.170 
3113305;Carangola; 12.170 ; 30.961 ; 2 ; 2.276 ; 9.828.174 
3132909;Itamogi; 4.048 ; 10.734 ; 2 ; 2.276 ; 53.354.489 
3205036;Vargem Alta; 7.122 ; 19.544 ; 2 ; 2.275 ; 6.728.919 
3506904;Bofete; 3.939 ; 10.442 ; 2 ; 2.275 ; 6.064.610 
3170750;Varjão de Minas; 2.478 ; 6.956 ; 2 ; 2.275 ; 6.881.727 
3145208;Nova Serrana; 36.990 ; 105.281 ; 2 ; 2.274 ; 12.093.721 
3535200;Palmeira d'Oeste; 3.535 ; 8.878 ; 1 ; 2.274 ; 7.550.260 
4124004;Santana do Itararé; 2.099 ; 5.482 ; 2 ; 2.273 ; 21.392.538 
5201207;Anhanguera; 358 ; 924 ; 2 ; 2.273 ; 3.098.644 
4313037;Nova Esperança do Sul; 1.906 ; 4.863 ; 1 ; 2.273 ; 5.088.268 
3552551;Suzanápolis; 1.279 ; 3.407 ; 2 ; 2.273 ; 3.418.445 
4125555;São Manoel do Paraná; 808 ; 2.138 ; 1 ; 2.272 ; 17.760.558 
3518503;Guareí; 4.513 ; 12.263 ; 2 ; 2.272 ; 6.950.114 
4311239;Lagoa Bonita do Sul; 866 ; 2.248 ; 1 ; 2.272 ; 5.909.956 
5200050;Abadia de Goiás; 6.229 ; 18.715 ; 2 ; 2.270 ; 7.230.000 
4104253;Campo Magro; 10.870 ; 30.129 ; 2 ; 2.270 ; 4.001.094 
3504404;Avanhandava; 3.537 ; 9.978 ; 2 ; 2.270 ; 7.697.136 
3133709;Itatiaiuçu; 4.588 ; 12.838 ; 2 ; 2.269 ; 5.022.983 
4128559;Vera Cruz do Oeste; 3.140 ; 8.213 ; 2 ; 2.269 ; 8.945.485 
3203320;Marataízes; 14.966 ; 41.823 ; 2 ; 2.268 ; 7.302.412 
3539608;Planalto; 1.645 ; 4.386 ; 2 ; 2.268 ; 6.562.875 
3171105;Veríssimo; 1.376 ; 3.364 ; 2 ; 2.268 ; 9.070.975 
4103305;Borrazópolis; 3.054 ; 7.734 ; 1 ; 2.268 ; 11.577.023 
3170602;Vargem Bonita; 876 ; 2.157 ; 2 ; 2.268 ; 7.804.790 
3304409;Rio Claro; 6.371 ; 17.269 ; 2 ; 2.267 ; 4.227.451 
4315453;Relvado; 695 ; 1.783 ; 1 ; 2.267 ; 2.864.754 
1702000;Araguaçu; 3.046 ; 8.038 ; 2 ; 2.267 ; 9.256.424 
3101300;Alagoa; 1.024 ; 2.739 ; 2 ; 2.266 ; 6.137.065 
5207501;Estrela do Norte; 1.269 ; 3.205 ; 2 ; 2.266 ; 16.959.019 
4316956;Santa Maria do Herval; 2.411 ; 6.332 ; 1 ; 2.266 ; 7.066.554 
4318465;São José do Herval; 746 ; 1.896 ; 1 ; 2.264 ; 17.657.831 
1100262;Rio Crespo; 1.249 ; 3.454 ; 2 ; 2.264 ; 7.930.009 
4312153;Mato Leitão; 1.883 ; 4.843 ; 1 ; 2.264 ; 5.728.551 
3545001;Salesópolis; 5.393 ; 15.044 ; 2 ; 2.264 ; 14.131.430 
1711902;Lagoa da Confusão; 4.797 ; 15.230 ; 4 ; 2.264 ; 18.529.809 
3119807;Córrego Danta; 1.197 ; 2.925 ; 2 ; 2.263 ; 11.305.644 
4313425;Novo Machado; 1.304 ; 3.179 ; 1 ; 2.263 ; 13.269.758 
3154804;Rio Acima; 3.646 ; 10.231 ; 2 ; 2.263 ; 9.585.097 
5106422;Peixoto de Azevedo; 10.865 ; 32.439 ; 2 ; 2.262 ; 14.875.026 
4301107;Arroio dos Ratos; 5.513 ; 14.007 ; 2 ; 2.262 ; 5.531.020 
3528304;Magda; 1.257 ; 3.163 ; 1 ; 2.262 ; 4.255.140 
4320552;Sertão Santana; 2.345 ; 5.788 ; 2 ; 2.262 ; 5.497.053 
2414209;Tibau do Sul; 5.985 ; 16.911 ; 2 ; 2.261 ; 25.230.357 
5209150;Gouvelândia; 1.678 ; 4.381 ; 2 ; 2.261 ; 9.813.409 
3510203;Capão Bonito; 16.041 ; 46.184 ; 2 ; 2.261 ; 7.731.564 
3524600;Jacupiranga; 5.828 ; 16.056 ; 2 ; 2.261 ; 7.122.894 
1101484;São Felipe D'Oeste; 1.962 ; 5.256 ; 1 ; 2.261 ; 8.522.399 
4301552;Áurea; 1.318 ; 3.396 ; 1 ; 2.260 ; 7.493.948 
3525854;Jumirim; 998 ; 3.045 ; 2 ; 2.260 ; 2.358.424 
4100608;Alto Paraná; 5.065 ; 13.866 ; 2 ; 2.259 ; 6.765.968 
4104402;Cândido de Abreu; 5.588 ; 15.233 ; 2 ; 2.259 ; 10.096.871 
3538204;Pinhalzinho; 5.650 ; 15.162 ; 2 ; 2.259 ; 3.733.808 
2306801;Jaguaribara; 3.358 ; 10.311 ; 2 ; 2.258 ; 1.961.984.904 
3108404;Botelhos; 5.605 ; 14.683 ; 2 ; 2.258 ; 9.320.226 
4302451;Boqueirão do Leão; 2.440 ; 6.225 ; 1 ; 2.257 ; 5.485.680 
3550209;São Miguel Arcanjo; 11.242 ; 31.954 ; 2 ; 2.257 ; 7.104.054 
3128907;Guimarânia; 2.922 ; 8.455 ; 2 ; 2.257 ; 16.867.337 
4314050;Parobé; 19.882 ; 51.846 ; 2 ; 2.256 ; 4.245.716 
5006408;Pedro Gomes; 2.701 ; 6.882 ; 2 ; 2.256 ; 14.655.213 
5106828;Porto Esperidião; 3.453 ; 10.120 ; 2 ; 2.256 ; 6.750.547 
2607901;Jaboatão dos Guararapes; 235.140 ; 642.794 ; 2 ; 2.255 ; 56.518.874 
4300646;Ametista do Sul; 2.899 ; 7.634 ; 1 ; 2.255 ; 14.473.085 
4313656;Palmares do Sul; 5.166 ; 12.797 ; 2 ; 2.255 ; 7.757.813 
3202900;Itarana; 3.913 ; 10.586 ; 2 ; 2.255 ; 18.742.790 
